MethodName.x,MethodIndex.x,Patch,Compiled.x,AllTestsPassed.x,TotalExecutionTime(ms).x,Fitness.x,FitnessImprovement,TimeStamp.x,NTests,NPassed,NFailed,algorithm,program,strategy,run,MethodName.y,MethodIndex.y,Compiled.y,AllTestsPassed.y,TotalExecutionTime(ms).y,Fitness.y,OriginalFitnessImprovement,TimeStamp.y,TimeStamp,RS
"org.apache.commons.codec.language.bm.Rule.List<Rule>>parseRules(Scanner,String)",-44613918,| gin.edit.statement.DeleteStatement ./src/main/java/org/apache/commons/codec/language/bm/Rule.java:1664 |,TRUE,TRUE,80550.99,80550,247,1598519026685,10330,10330,0,gp,commons-codec,ekstazi,1,"org.apache.commons.codec.language.bm.Rule.List<Rule>>parseRules(Scanner,String)",-44613918,TRUE,TRUE,20846.43,20846,-45,1598476526716,NA,1
"org.apache.commons.codec.language.bm.Rule.List<Rule>>parseRules(Scanner,String)",-44613918,| gin.edit.statement.DeleteStatement ./src/main/java/org/apache/commons/codec/language/bm/Rule.java:1856 |,TRUE,TRUE,80936.62,80936,-733,1598520251875,10330,10330,0,gp,commons-codec,ekstazi,2,"org.apache.commons.codec.language.bm.Rule.List<Rule>>parseRules(Scanner,String)",-44613918,TRUE,TRUE,20422.537,20422,873,1598476845174,NA,1
"org.apache.commons.codec.language.bm.Rule.List<Rule>>parseRules(Scanner,String)",-44613918,| gin.edit.statement.DeleteStatement ./src/main/java/org/apache/commons/codec/language/bm/Rule.java:1866 |,TRUE,TRUE,79751.99,79751,1040,1598518663364,10330,10330,0,gp,commons-codec,ekstazi,3,"org.apache.commons.codec.language.bm.Rule.List<Rule>>parseRules(Scanner,String)",-44613918,TRUE,TRUE,20781.03,20781,-97,1598476526425,NA,1
"org.apache.commons.codec.language.bm.Rule.List<Rule>>parseRules(Scanner,String)",-44613918,| gin.edit.statement.DeleteStatement ./src/main/java/org/apache/commons/codec/language/bm/Rule.java:1664 |,TRUE,TRUE,79465.086,79465,783,1598517610728,10330,10330,0,gp,commons-codec,ekstazi,4,"org.apache.commons.codec.language.bm.Rule.List<Rule>>parseRules(Scanner,String)",-44613918,TRUE,TRUE,20831.504,20831,261,1598475755098,NA,1
"org.apache.commons.codec.language.bm.Rule.List<Rule>>parseRules(Scanner,String)",-44613918,| gin.edit.statement.DeleteStatement ./src/main/java/org/apache/commons/codec/language/bm/Rule.java:1992 | gin.edit.statement.SwapStatement ./src/main/java/org/apache/commons/codec/language/bm/Rule.java:1992 <-> ./src/main/java/org/apache/commons/codec/language/bm/Rule.java:1664 | gin.edit.statement.DeleteStatement ./src/main/java/org/apache/commons/codec/language/bm/Rule.java:1856 |,TRUE,TRUE,80105.23,80105,419,1598518555013,10330,10330,0,gp,commons-codec,ekstazi,5,"org.apache.commons.codec.language.bm.Rule.List<Rule>>parseRules(Scanner,String)",-44613918,TRUE,TRUE,20332.23,20332,935,1598476363067,NA,1
"org.apache.commons.codec.language.bm.Rule.List<Rule>>parseRules(Scanner,String)",-44613918,| gin.edit.statement.DeleteStatement ./src/main/java/org/apache/commons/codec/language/bm/Rule.java:1905 | gin.edit.statement.DeleteStatement ./src/main/java/org/apache/commons/codec/language/bm/Rule.java:1528 | gin.edit.statement.SwapStatement ./src/main/java/org/apache/commons/codec/language/bm/Rule.java:1569 <-> ./src/main/java/org/apache/commons/codec/language/bm/Rule.java:1570 |,TRUE,TRUE,75214.25,75214,526,1598518886325,10330,10330,0,gp,commons-codec,ekstazi,6,"org.apache.commons.codec.language.bm.Rule.List<Rule>>parseRules(Scanner,String)",-44613918,TRUE,TRUE,20449.209,20449,1040,1598476328880,NA,1
"org.apache.commons.codec.language.bm.Rule.List<Rule>>parseRules(Scanner,String)",-44613918,| gin.edit.statement.DeleteStatement ./src/main/java/org/apache/commons/codec/language/bm/Rule.java:1866 |,TRUE,TRUE,86516.664,86516,3968,1598517313473,10330,10330,0,gp,commons-codec,ekstazi,7,"org.apache.commons.codec.language.bm.Rule.List<Rule>>parseRules(Scanner,String)",-44613918,TRUE,TRUE,20701.457,20701,496,1598476167284,NA,1
"org.apache.commons.codec.language.bm.Rule.List<Rule>>parseRules(Scanner,String)",-44613918,| gin.edit.statement.CopyStatement ./src/main/java/org/apache/commons/codec/language/bm/Rule.java:1705 -> ./src/main/java/org/apache/commons/codec/language/bm/Rule.java:1553:1554 |,TRUE,TRUE,86939.04,86939,845,1598517426653,10330,10330,0,gp,commons-codec,ekstazi,8,"org.apache.commons.codec.language.bm.Rule.List<Rule>>parseRules(Scanner,String)",-44613918,TRUE,TRUE,20936.451,20936,220,1598475680995,NA,1
"org.apache.commons.codec.language.bm.Rule.List<Rule>>parseRules(Scanner,String)",-44613918,| gin.edit.statement.CopyStatement ./src/main/java/org/apache/commons/codec/language/bm/Rule.java:1528 -> ./src/main/java/org/apache/commons/codec/language/bm/Rule.java:1585:1616 | gin.edit.statement.DeleteStatement ./src/main/java/org/apache/commons/codec/language/bm/Rule.java:1657 |,TRUE,TRUE,87734.6,87734,2303,1598519044747,10330,10330,0,gp,commons-codec,ekstazi,9,"org.apache.commons.codec.language.bm.Rule.List<Rule>>parseRules(Scanner,String)",-44613918,TRUE,TRUE,24440.86,24440,1224,1598476482482,NA,1
"org.apache.commons.codec.language.bm.Rule.List<Rule>>parseRules(Scanner,String)",-44613918,| gin.edit.statement.DeleteStatement ./src/main/java/org/apache/commons/codec/language/bm/Rule.java:1725 |,TRUE,TRUE,87179.766,87179,4230,1598517315190,10330,10330,0,gp,commons-codec,ekstazi,10,"org.apache.commons.codec.language.bm.Rule.List<Rule>>parseRules(Scanner,String)",-44613918,TRUE,TRUE,24324.031,24324,983,1598477347912,NA,1
"org.apache.commons.codec.language.bm.Rule.List<Rule>>parseRules(Scanner,String)",-44613918,| gin.edit.statement.DeleteStatement ./src/main/java/org/apache/commons/codec/language/bm/Rule.java:1866 |,TRUE,TRUE,87233.336,87233,3769,1598517660227,10330,10330,0,gp,commons-codec,ekstazi,11,"org.apache.commons.codec.language.bm.Rule.List<Rule>>parseRules(Scanner,String)",-44613918,TRUE,TRUE,24505.637,24505,356,1598475733984,NA,1
"org.apache.commons.codec.language.bm.Rule.List<Rule>>parseRules(Scanner,String)",-44613918,| gin.edit.statement.SwapStatement ./src/main/java/org/apache/commons/codec/language/bm/Rule.java:1717 <-> ./src/main/java/org/apache/commons/codec/language/bm/Rule.java:1745 | gin.edit.statement.ReplaceStatement ./src/main/java/org/apache/commons/codec/language/bm/Rule.java:457 -> ./src/main/java/org/apache/commons/codec/language/bm/Rule.java:1759 | gin.edit.statement.DeleteStatement ./src/main/java/org/apache/commons/codec/language/bm/Rule.java:1747 | gin.edit.statement.CopyStatement ./src/main/java/org/apache/commons/codec/language/bm/Rule.java:1856 -> ./src/main/java/org/apache/commons/codec/language/bm/Rule.java:1663:1664 |,TRUE,TRUE,95365.17,95365,-5113,1598519774112,10330,10330,0,gp,commons-codec,ekstazi,12,"org.apache.commons.codec.language.bm.Rule.List<Rule>>parseRules(Scanner,String)",-44613918,TRUE,TRUE,16198.704,16198,129,1598476428096,NA,1
"org.apache.commons.codec.language.bm.Rule.List<Rule>>parseRules(Scanner,String)",-44613918,| gin.edit.statement.DeleteStatement ./src/main/java/org/apache/commons/codec/language/bm/Rule.java:1866 |,TRUE,TRUE,88978.984,88978,1887,1598518815053,10330,10330,0,gp,commons-codec,ekstazi,13,"org.apache.commons.codec.language.bm.Rule.List<Rule>>parseRules(Scanner,String)",-44613918,TRUE,TRUE,17139.365,17139,235,1598476629961,NA,1
"org.apache.commons.codec.language.bm.Rule.List<Rule>>parseRules(Scanner,String)",-44613918,| gin.edit.statement.DeleteStatement ./src/main/java/org/apache/commons/codec/language/bm/Rule.java:1856 |,TRUE,TRUE,74187.07,74187,20185,1598517976321,10330,10330,0,gp,commons-codec,ekstazi,14,"org.apache.commons.codec.language.bm.Rule.List<Rule>>parseRules(Scanner,String)",-44613918,TRUE,TRUE,16139.7295,16139,-18,1598476918542,NA,1
"org.apache.commons.codec.language.bm.Rule.List<Rule>>parseRules(Scanner,String)",-44613918,| gin.edit.statement.DeleteStatement ./src/main/java/org/apache/commons/codec/language/bm/Rule.java:1992 |,TRUE,TRUE,73309.05,73309,20796,1598520234377,10330,10330,0,gp,commons-codec,ekstazi,15,"org.apache.commons.codec.language.bm.Rule.List<Rule>>parseRules(Scanner,String)",-44613918,TRUE,TRUE,15991.7295,15991,718,1598477816915,NA,1
"org.apache.commons.codec.language.bm.Rule.List<Rule>>parseRules(Scanner,String)",-44613918,| gin.edit.statement.DeleteStatement ./src/main/java/org/apache/commons/codec/language/bm/Rule.java:1918 |,TRUE,TRUE,74043.83,74043,21122,1598517551790,10330,10330,0,gp,commons-codec,ekstazi,16,"org.apache.commons.codec.language.bm.Rule.List<Rule>>parseRules(Scanner,String)",-44613918,TRUE,TRUE,16205.9375,16205,131,1598477756047,NA,1
"org.apache.commons.codec.language.bm.Rule.List<Rule>>parseRules(Scanner,String)",-44613918,| gin.edit.statement.CopyStatement ./src/main/java/org/apache/commons/codec/language/bm/Rule.java:1579 -> ./src/main/java/org/apache/commons/codec/language/bm/Rule.java:1663:1663 | gin.edit.statement.DeleteStatement ./src/main/java/org/apache/commons/codec/language/bm/Rule.java:1879 |,TRUE,TRUE,80004.414,80004,1325,1598517757638,10330,10330,0,gp,commons-codec,ekstazi,17,"org.apache.commons.codec.language.bm.Rule.List<Rule>>parseRules(Scanner,String)",-44613918,TRUE,TRUE,20705.21,20705,528,1598476855701,NA,1
"org.apache.commons.codec.language.bm.Rule.List<Rule>>parseRules(Scanner,String)",-44613918,| gin.edit.statement.CopyStatement ./src/main/java/org/apache/commons/codec/language/bm/Rule.java:1962 -> ./src/main/java/org/apache/commons/codec/language/bm/Rule.java:1962:1970 |,TRUE,TRUE,93860.52,93860,361,1598518563836,10330,10330,0,gp,commons-codec,ekstazi,18,"org.apache.commons.codec.language.bm.Rule.List<Rule>>parseRules(Scanner,String)",-44613918,TRUE,TRUE,20671.48,20671,334,1598477490845,NA,1
"org.apache.commons.codec.language.bm.Rule.List<Rule>>parseRules(Scanner,String)",-44613918,| gin.edit.statement.SwapStatement ./src/main/java/org/apache/commons/codec/language/bm/Rule.java:1717 <-> ./src/main/java/org/apache/commons/codec/language/bm/Rule.java:1771 | gin.edit.statement.ReplaceStatement ./src/main/java/org/apache/commons/codec/language/bm/Rule.java:161 -> ./src/main/java/org/apache/commons/codec/language/bm/Rule.java:1724 | gin.edit.statement.SwapStatement ./src/main/java/org/apache/commons/codec/language/bm/Rule.java:1717 <-> ./src/main/java/org/apache/commons/codec/language/bm/Rule.java:1771 | gin.edit.statement.SwapStatement ./src/main/java/org/apache/commons/codec/language/bm/Rule.java:1495 <-> ./src/main/java/org/apache/commons/codec/language/bm/Rule.java:1510 | gin.edit.statement.DeleteStatement ./src/main/java/org/apache/commons/codec/language/bm/Rule.java:1905 |,TRUE,TRUE,96452.46,96452,-1625,1598519581242,10330,10330,0,gp,commons-codec,ekstazi,19,"org.apache.commons.codec.language.bm.Rule.List<Rule>>parseRules(Scanner,String)",-44613918,TRUE,TRUE,16095.498,16095,269,1598477934208,NA,1
"org.apache.commons.codec.language.bm.Rule.List<Rule>>parseRules(Scanner,String)",-44613918,| gin.edit.statement.DeleteStatement ./src/main/java/org/apache/commons/codec/language/bm/Rule.java:1528 |,TRUE,TRUE,92986.45,92986,1184,1598517223965,10330,10330,0,gp,commons-codec,ekstazi,20,"org.apache.commons.codec.language.bm.Rule.List<Rule>>parseRules(Scanner,String)",-44613918,TRUE,TRUE,16114.168,16114,295,1598477374237,NA,1
"org.apache.commons.codec.language.bm.Rule.List<Rule>>parseRules(Scanner,String)",-44613918,| gin.edit.statement.CopyStatement ./src/main/java/org/apache/commons/codec/language/bm/Rule.java:1632 -> ./src/main/java/org/apache/commons/codec/language/bm/Rule.java:1563:1564 |,TRUE,TRUE,93088.44,93088,970,1598517708036,10330,10330,0,gp,commons-codec,random,1,"org.apache.commons.codec.language.bm.Rule.List<Rule>>parseRules(Scanner,String)",-44613918,TRUE,TRUE,58054.5,58054,316,1598477704282,NA,1
"org.apache.commons.codec.language.bm.Rule.List<Rule>>parseRules(Scanner,String)",-44613918,| gin.edit.statement.DeleteStatement ./src/main/java/org/apache/commons/codec/language/bm/Rule.java:1657 |,TRUE,TRUE,94257.77,94257,981,1598518088944,10330,10330,0,gp,commons-codec,random,2,"org.apache.commons.codec.language.bm.Rule.List<Rule>>parseRules(Scanner,String)",-44613918,TRUE,TRUE,57916.105,57916,739,1598477890085,NA,1
"org.apache.commons.codec.language.bm.Rule.List<Rule>>parseRules(Scanner,String)",-44613918,| gin.edit.statement.DeleteStatement ./src/main/java/org/apache/commons/codec/language/bm/Rule.java:1725 |,TRUE,TRUE,93549.375,93549,-150,1598517219577,10330,10330,0,gp,commons-codec,random,3,"org.apache.commons.codec.language.bm.Rule.List<Rule>>parseRules(Scanner,String)",-44613918,TRUE,TRUE,57878.66,57878,418,1598479042136,NA,1
"org.apache.commons.codec.language.bm.Rule.List<Rule>>parseRules(Scanner,String)",-44613918,| gin.edit.statement.DeleteStatement ./src/main/java/org/apache/commons/codec/language/bm/Rule.java:1866 |,TRUE,TRUE,94762.32,94762,459,1598517469173,10330,10330,0,gp,commons-codec,random,4,"org.apache.commons.codec.language.bm.Rule.List<Rule>>parseRules(Scanner,String)",-44613918,TRUE,TRUE,58033.816,58033,358,1598478859544,NA,1
"org.apache.commons.codec.language.bm.Rule.List<Rule>>parseRules(Scanner,String)",-44613918,| gin.edit.statement.ReplaceStatement ./src/main/java/org/apache/commons/codec/language/bm/Rule.java:1746 -> ./src/main/java/org/apache/commons/codec/language/bm/Rule.java:1992 |,TRUE,TRUE,106650.85,106650,2421,1598518912945,10330,10330,0,gp,commons-codec,random,5,"org.apache.commons.codec.language.bm.Rule.List<Rule>>parseRules(Scanner,String)",-44613918,TRUE,TRUE,58039.51,58039,559,1598478809241,NA,1
"org.apache.commons.codec.language.bm.Rule.List<Rule>>parseRules(Scanner,String)",-44613918,| gin.edit.statement.DeleteStatement ./src/main/java/org/apache/commons/codec/language/bm/Rule.java:1850 |,TRUE,TRUE,110213.64,110213,-932,1598519609282,10330,10330,0,gp,commons-codec,random,6,"org.apache.commons.codec.language.bm.Rule.List<Rule>>parseRules(Scanner,String)",-44613918,TRUE,TRUE,58968.676,58968,-600,1598480716626,NA,1
"org.apache.commons.codec.language.bm.Rule.List<Rule>>parseRules(Scanner,String)",-44613918,| gin.edit.statement.DeleteStatement ./src/main/java/org/apache/commons/codec/language/bm/Rule.java:1725 | gin.edit.statement.DeleteStatement ./src/main/java/org/apache/commons/codec/language/bm/Rule.java:1892 | gin.edit.statement.DeleteStatement ./src/main/java/org/apache/commons/codec/language/bm/Rule.java:1725 |,TRUE,TRUE,107969.3,107969,1172,1598518089829,10330,10330,0,gp,commons-codec,random,7,"org.apache.commons.codec.language.bm.Rule.List<Rule>>parseRules(Scanner,String)",-44613918,TRUE,TRUE,57929.785,57929,553,1598477890047,NA,1
"org.apache.commons.codec.language.bm.Rule.List<Rule>>parseRules(Scanner,String)",-44613918,| gin.edit.statement.ReplaceStatement ./src/main/java/org/apache/commons/codec/language/bm/Rule.java:1495 -> ./src/main/java/org/apache/commons/codec/language/bm/Rule.java:1918 |,TRUE,TRUE,79703.76,79703,112,1598518825628,10330,10330,0,gp,commons-codec,random,8,"org.apache.commons.codec.language.bm.Rule.List<Rule>>parseRules(Scanner,String)",-44613918,TRUE,TRUE,57943.08,57943,517,1598478177720,NA,1
"org.apache.commons.codec.language.bm.Rule.List<Rule>>parseRules(Scanner,String)",-44613918,| gin.edit.statement.DeleteStatement ./src/main/java/org/apache/commons/codec/language/bm/Rule.java:1856 | gin.edit.statement.DeleteStatement ./src/main/java/org/apache/commons/codec/language/bm/Rule.java:1850 | gin.edit.statement.DeleteStatement ./src/main/java/org/apache/commons/codec/language/bm/Rule.java:1879 | gin.edit.statement.CopyStatement ./src/main/java/org/apache/commons/codec/language/bm/Rule.java:1879 -> ./src/main/java/org/apache/commons/codec/language/bm/Rule.java:1527:1528 | gin.edit.statement.SwapStatement ./src/main/java/org/apache/commons/codec/language/bm/Rule.java:1522 <-> ./src/main/java/org/apache/commons/codec/language/bm/Rule.java:1856 |,TRUE,TRUE,81621.055,81621,-2441,1598519264909,10330,10330,0,gp,commons-codec,random,9,"org.apache.commons.codec.language.bm.Rule.List<Rule>>parseRules(Scanner,String)",-44613918,TRUE,TRUE,58042.457,58042,274,1598478598517,NA,1
"org.apache.commons.codec.language.bm.Rule.List<Rule>>parseRules(Scanner,String)",-44613918,| gin.edit.statement.SwapStatement ./src/main/java/org/apache/commons/codec/language/bm/Rule.java:1918 <-> ./src/main/java/org/apache/commons/codec/language/bm/Rule.java:1856 |,TRUE,TRUE,80646.47,80646,-487,1598519273070,10330,10330,0,gp,commons-codec,random,10,"org.apache.commons.codec.language.bm.Rule.List<Rule>>parseRules(Scanner,String)",-44613918,TRUE,TRUE,57941.242,57941,176,1598478385054,NA,1
"org.apache.commons.codec.language.bm.Rule.List<Rule>>parseRules(Scanner,String)",-44613918,| gin.edit.statement.SwapStatement ./src/main/java/org/apache/commons/codec/language/bm/Rule.java:1717 <-> ./src/main/java/org/apache/commons/codec/language/bm/Rule.java:1759 |,TRUE,TRUE,79871.63,79871,-114,1598521672294,10330,10330,0,gp,commons-codec,random,11,"org.apache.commons.codec.language.bm.Rule.List<Rule>>parseRules(Scanner,String)",-44613918,TRUE,TRUE,57955.934,57955,532,1598480292586,NA,1
"org.apache.commons.codec.language.bm.Rule.List<Rule>>parseRules(Scanner,String)",-44613918,| gin.edit.statement.CopyStatement ./src/main/java/org/apache/commons/codec/language/bm/Rule.java:606 -> ./src/main/java/org/apache/commons/codec/language/bm/Rule.java:1991:1991 |,TRUE,TRUE,80889.62,80889,-1417,1598520057869,10330,10330,0,gp,commons-codec,random,12,"org.apache.commons.codec.language.bm.Rule.List<Rule>>parseRules(Scanner,String)",-44613918,TRUE,TRUE,57885.844,57885,648,1598478957093,NA,1
"org.apache.commons.codec.language.bm.Rule.List<Rule>>parseRules(Scanner,String)",-44613918,| gin.edit.statement.CopyStatement ./src/main/java/org/apache/commons/codec/language/bm/Rule.java:1390 -> ./src/main/java/org/apache/commons/codec/language/bm/Rule.java:1663:1663 |,TRUE,TRUE,81427.78,81427,-1361,1598518428429,10330,10330,0,gp,commons-codec,random,13,"org.apache.commons.codec.language.bm.Rule.List<Rule>>parseRules(Scanner,String)",-44613918,TRUE,TRUE,57990.133,57990,904,1598477728075,NA,1
"org.apache.commons.codec.language.bm.Rule.List<Rule>>parseRules(Scanner,String)",-44613918,| gin.edit.statement.DeleteStatement ./src/main/java/org/apache/commons/codec/language/bm/Rule.java:1725 |,TRUE,TRUE,80821.38,80821,-678,1598519359600,10330,10330,0,gp,commons-codec,random,14,"org.apache.commons.codec.language.bm.Rule.List<Rule>>parseRules(Scanner,String)",-44613918,TRUE,TRUE,57836.883,57836,746,1598478543634,NA,1
"org.apache.commons.codec.language.bm.Rule.List<Rule>>parseRules(Scanner,String)",-44613918,| gin.edit.statement.DeleteStatement ./src/main/java/org/apache/commons/codec/language/bm/Rule.java:1717 |,TRUE,TRUE,79604.516,79604,1173,1598518467081,10330,10330,0,gp,commons-codec,random,15,"org.apache.commons.codec.language.bm.Rule.List<Rule>>parseRules(Scanner,String)",-44613918,TRUE,TRUE,57871.66,57871,810,1598480689693,NA,1
"org.apache.commons.codec.language.bm.Rule.List<Rule>>parseRules(Scanner,String)",-44613918,| gin.edit.statement.DeleteStatement ./src/main/java/org/apache/commons/codec/language/bm/Rule.java:1918 |,TRUE,TRUE,79099.8,79099,843,1598521177512,10330,10330,0,gp,commons-codec,random,16,"org.apache.commons.codec.language.bm.Rule.List<Rule>>parseRules(Scanner,String)",-44613918,TRUE,TRUE,57960.31,57960,591,1598479589544,NA,1
"org.apache.commons.codec.language.bm.Rule.List<Rule>>parseRules(Scanner,String)",-44613918,| gin.edit.statement.DeleteStatement ./src/main/java/org/apache/commons/codec/language/bm/Rule.java:1717 |,TRUE,TRUE,80252.4,80252,306,1598518558331,10330,10330,0,gp,commons-codec,random,17,"org.apache.commons.codec.language.bm.Rule.List<Rule>>parseRules(Scanner,String)",-44613918,TRUE,TRUE,57964.508,57964,566,1598477552842,NA,1
"org.apache.commons.codec.language.bm.Rule.List<Rule>>parseRules(Scanner,String)",-44613918,| gin.edit.statement.ReplaceStatement ./src/main/java/org/apache/commons/codec/language/bm/Rule.java:1641 -> ./src/main/java/org/apache/commons/codec/language/bm/Rule.java:1725 |,TRUE,TRUE,79205.11,79205,1723,1598520494519,10330,10330,0,gp,commons-codec,random,18,"org.apache.commons.codec.language.bm.Rule.List<Rule>>parseRules(Scanner,String)",-44613918,TRUE,TRUE,58062.496,58062,542,1598478569018,NA,1
"org.apache.commons.codec.language.bm.Rule.List<Rule>>parseRules(Scanner,String)",-44613918,| gin.edit.statement.ReplaceStatement ./src/main/java/org/apache/commons/codec/language/bm/Rule.java:1550 -> ./src/main/java/org/apache/commons/codec/language/bm/Rule.java:1570 | gin.edit.statement.SwapStatement ./src/main/java/org/apache/commons/codec/language/bm/Rule.java:1840 <-> ./src/main/java/org/apache/commons/codec/language/bm/Rule.java:1979 |,TRUE,TRUE,80359.336,80359,-288,1598518607914,10330,10330,0,gp,commons-codec,random,19,"org.apache.commons.codec.language.bm.Rule.List<Rule>>parseRules(Scanner,String)",-44613918,TRUE,TRUE,57803.35,57803,487,1598477537407,NA,1
"org.apache.commons.codec.language.bm.Rule.List<Rule>>parseRules(Scanner,String)",-44613918,| gin.edit.statement.ReplaceStatement ./src/main/java/org/apache/commons/codec/language/bm/Rule.java:1390 -> ./src/main/java/org/apache/commons/codec/language/bm/Rule.java:1717 | gin.edit.statement.DeleteStatement ./src/main/java/org/apache/commons/codec/language/bm/Rule.java:1892 | gin.edit.statement.CopyStatement ./src/main/java/org/apache/commons/codec/language/bm/Rule.java:1804 -> ./src/main/java/org/apache/commons/codec/language/bm/Rule.java:1724:1724 |,TRUE,TRUE,81817.53,81817,-1897,1598519972719,10330,10330,0,gp,commons-codec,random,20,"org.apache.commons.codec.language.bm.Rule.List<Rule>>parseRules(Scanner,String)",-44613918,TRUE,TRUE,57928.06,57928,565,1598478449318,NA,1
"org.apache.commons.codec.language.bm.Rule.List<Rule>>parseRules(Scanner,String)",-44613918,| gin.edit.statement.DeleteStatement ./src/main/java/org/apache/commons/codec/language/bm/Rule.java:1657 |,TRUE,TRUE,94397.555,94397,1091,1598517594178,10330,10330,0,gp,commons-codec,starts,1,"org.apache.commons.codec.language.bm.Rule.List<Rule>>parseRules(Scanner,String)",-44613918,TRUE,TRUE,16117.136,16117,302,1598477191839,NA,1
"org.apache.commons.codec.language.bm.Rule.List<Rule>>parseRules(Scanner,String)",-44613918,| gin.edit.statement.DeleteStatement ./src/main/java/org/apache/commons/codec/language/bm/Rule.java:1717 | gin.edit.statement.CopyStatement ./src/main/java/org/apache/commons/codec/language/bm/Rule.java:2007 -> ./src/main/java/org/apache/commons/codec/language/bm/Rule.java:1724:1724 | gin.edit.statement.CopyStatement ./src/main/java/org/apache/commons/codec/language/bm/Rule.java:2458 -> ./src/main/java/org/apache/commons/codec/language/bm/Rule.java:1724:1724 | gin.edit.statement.DeleteStatement ./src/main/java/org/apache/commons/codec/language/bm/Rule.java:1657 |,TRUE,TRUE,94598.97,94598,451,1598518197408,10330,10330,0,gp,commons-codec,starts,2,"org.apache.commons.codec.language.bm.Rule.List<Rule>>parseRules(Scanner,String)",-44613918,TRUE,TRUE,16087.799,16087,157,1598477382703,NA,1
"org.apache.commons.codec.language.bm.Rule.List<Rule>>parseRules(Scanner,String)",-44613918,| gin.edit.statement.CopyStatement ./src/main/java/org/apache/commons/codec/language/bm/Rule.java:1045 -> ./src/main/java/org/apache/commons/codec/language/bm/Rule.java:1553:1554 |,TRUE,TRUE,93890.84,93890,354,1598517703185,10330,10330,0,gp,commons-codec,starts,3,"org.apache.commons.codec.language.bm.Rule.List<Rule>>parseRules(Scanner,String)",-44613918,TRUE,TRUE,16097.1045,16097,224,1598477316726,NA,1
"org.apache.commons.codec.language.bm.Rule.List<Rule>>parseRules(Scanner,String)",-44613918,| gin.edit.statement.DeleteStatement ./src/main/java/org/apache/commons/codec/language/bm/Rule.java:1725 |,TRUE,TRUE,74105.29,74105,20258,1598519416427,10330,10330,0,gp,commons-codec,starts,4,"org.apache.commons.codec.language.bm.Rule.List<Rule>>parseRules(Scanner,String)",-44613918,TRUE,TRUE,16111.369,16111,174,1598477990803,NA,1
"org.apache.commons.codec.language.bm.Rule.List<Rule>>parseRules(Scanner,String)",-44613918,| gin.edit.statement.DeleteStatement ./src/main/java/org/apache/commons/codec/language/bm/Rule.java:1725 |,TRUE,TRUE,94956.484,94956,2617,1598517100858,10330,10330,0,gp,commons-codec,starts,5,"org.apache.commons.codec.language.bm.Rule.List<Rule>>parseRules(Scanner,String)",-44613918,TRUE,TRUE,16138.806,16138,61,1598477199973,NA,1
"org.apache.commons.codec.language.bm.Rule.List<Rule>>parseRules(Scanner,String)",-44613918,| gin.edit.statement.DeleteStatement ./src/main/java/org/apache/commons/codec/language/bm/Rule.java:1918 | gin.edit.statement.DeleteStatement ./src/main/java/org/apache/commons/codec/language/bm/Rule.java:1856 | gin.edit.statement.ReplaceStatement ./src/main/java/org/apache/commons/codec/language/bm/Rule.java:1045 -> ./src/main/java/org/apache/commons/codec/language/bm/Rule.java:1856 |,TRUE,TRUE,93627.52,93627,-1149,1598520838369,10330,10330,0,gp,commons-codec,starts,6,"org.apache.commons.codec.language.bm.Rule.List<Rule>>parseRules(Scanner,String)",-44613918,TRUE,TRUE,16102.261,16102,159,1598478243823,NA,1
"org.apache.commons.codec.language.bm.Rule.List<Rule>>parseRules(Scanner,String)",-44613918,| gin.edit.statement.DeleteStatement ./src/main/java/org/apache/commons/codec/language/bm/Rule.java:1866 | gin.edit.statement.DeleteStatement ./src/main/java/org/apache/commons/codec/language/bm/Rule.java:1918 | gin.edit.statement.DeleteStatement ./src/main/java/org/apache/commons/codec/language/bm/Rule.java:1725 | gin.edit.statement.ReplaceStatement ./src/main/java/org/apache/commons/codec/language/bm/Rule.java:2395 -> ./src/main/java/org/apache/commons/codec/language/bm/Rule.java:1725 | gin.edit.statement.SwapStatement ./src/main/java/org/apache/commons/codec/language/bm/Rule.java:1866 <-> ./src/main/java/org/apache/commons/codec/language/bm/Rule.java:1605 |,TRUE,TRUE,95873.67,95873,-1767,1598519836417,10330,10330,0,gp,commons-codec,starts,7,"org.apache.commons.codec.language.bm.Rule.List<Rule>>parseRules(Scanner,String)",-44613918,TRUE,TRUE,16141.334,16141,294,1598477939330,NA,1
"org.apache.commons.codec.language.bm.Rule.List<Rule>>parseRules(Scanner,String)",-44613918,| gin.edit.statement.DeleteStatement ./src/main/java/org/apache/commons/codec/language/bm/Rule.java:1866 |,TRUE,TRUE,73808.54,73808,22686,1598519633348,10330,10330,0,gp,commons-codec,starts,8,"org.apache.commons.codec.language.bm.Rule.List<Rule>>parseRules(Scanner,String)",-44613918,TRUE,TRUE,16151.146,16151,265,1598478032394,NA,1
"org.apache.commons.codec.language.bm.Rule.List<Rule>>parseRules(Scanner,String)",-44613918,| gin.edit.statement.DeleteStatement ./src/main/java/org/apache/commons/codec/language/bm/Rule.java:1918 |,TRUE,TRUE,95097.67,95097,2310,1598519966927,10330,10330,0,gp,commons-codec,starts,9,"org.apache.commons.codec.language.bm.Rule.List<Rule>>parseRules(Scanner,String)",-44613918,TRUE,TRUE,16124.823,16124,179,1598478057560,NA,1
